Porduct Page URL,Catégorie,Title,Product Description,Review out of 5,UPC,Product Type,Price (excl. tax),Price (incl. tax),Tax,Availability,Number of reviews
https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,Default,Left Behind (Left Behind #1),"An airborne Boeing 747 is headed to London when, without any warning, passengers mysteriously disappear from their seats. Terror and chaos slowly spread not only through the plane but also worldwide as unusual events continue to unfold. For those who have been left behind, the apocalypse has just begun",2,29af1a2566c4e36e,Books,£40.72,£40.72,£0.00,In stock (8 available),0
https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,Default,John Vassos: Industrial Design for Modern Life,"What should a television look like? How should a dial on a radio feel to the touch? These were questions John Vassos asked when the Radio Corporation of America (RCA) asked him to design the first mass-produced television receiver, the TRK-12, which had its spectacular premier at the 1939 New York World’s Fair. Vassos emigrated from Greece and arrived in the United States What should a television look like? How should a dial on a radio feel to the touch? These were questions John Vassos asked when the Radio Corporation of America (RCA) asked him to design the first mass-produced television receiver, the TRK-12, which had its spectacular premier at the 1939 New York World’s Fair. Vassos emigrated from Greece and arrived in the United States in 1918. His career spans the evolution of central forms of mass media in the twentieth century and offers a template for understanding their success. This is Vassos’s legacy—shaping the way we interact with our media technologies. Other industrial designers may be more celebrated, but none were more focused on making radio and television attractive and accessible to millions of Americans.In John Vassos: Industrial Design for Modern Life, Danielle Shapiro is the first to examine the life and work of RCA’s key consultant designer through the rise of radio and television and into the computer era. Vassos conceived a vision for the look of new technologies still with us today. A founder of the Industrial Designers Society of America, he was instrumental in the development of a self-conscious industrial design profession during the late 1920s and 1930s and into the postwar period. Drawing on unpublished records and correspondence, Shapiro creates a portrait of a designer whose early artistic work in books like Phobia and Contempo critiqued the commercialization of modern life but whose later design work sought to accommodate it.Replete with rich behind-the-product stories of America’s design culture in the 1930s through the 1950s, this volume also chronicles the emergence of what was to become the nation’s largest media company and provides a fascinating glimpse into its early corporate culture. In our current era of watching TV on an iPod or a smartphone, Shapiro stimulates broad discussions of the meaning of technological design for mass media in daily life. ...more",4,bd26e8a79a856c31,Books,£20.22,£20.22,£0.00,In stock (8 available),0
https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,Default,I'll Give You the Sun,"A brilliant, luminous story of first love, family, loss, and betrayal for fans of John Green, David Levithan, and Rainbow Rowell Jude and her twin brother, Noah, are incredibly close. At thirteen, isolated Noah draws constantly and is falling in love with the charismatic boy next door, while daredevil Jude cliff-dives and wears red-red lipstick and does the talking for bo A brilliant, luminous story of first love, family, loss, and betrayal for fans of John Green, David Levithan, and Rainbow Rowell Jude and her twin brother, Noah, are incredibly close. At thirteen, isolated Noah draws constantly and is falling in love with the charismatic boy next door, while daredevil Jude cliff-dives and wears red-red lipstick and does the talking for both of them. But three years later, Jude and Noah are barely speaking. Something has happened to wreck the twins in different and dramatic ways . . . until Jude meets a cocky, broken, beautiful boy, as well as someone else—an even more unpredictable new force in her life. The early years are Noah's story to tell. The later years are Jude's. What the twins don't realize is that they each have only half the story, and if they could just find their way back to one another, they’d have a chance to remake their world. This radiant novel from the acclaimed, award-winning author of The Sky Is Everywhere will leave you breathless and teary and laughing—often all at once. ...more",1,0ab4b35dcffcffd1,Books,£56.48,£56.48,£0.00,In stock (8 available),0
https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,Default,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,"A beautifully written glimpse into heaven that will encourage those who doubtand thrill those who believe.Ron Hall, coauthor of Same Kind of Different as MeDo you remember the hospital, Colton? Sonja said. Yes, mommy, I remember, he said. That s where theangels sang to me.When Colton Burpo made it through an emergency appendectomy, his familywas overjoyed at his miraculous A beautifully written glimpse into heaven that will encourage those who doubtand thrill those who believe.Ron Hall, coauthor of Same Kind of Different as MeDo you remember the hospital, Colton? Sonja said. Yes, mommy, I remember, he said. That s where theangels sang to me.When Colton Burpo made it through an emergency appendectomy, his familywas overjoyed at his miraculous survival. What they weren t expecting, though, was the story that emerged in the months that followed a story as beautiful as itwas extraordinary, detailing their little boy s trip to heaven and back.Colton, not yet four years old, told his parents he left his body during thesurgery and authenticated that claim by describing exactly what his parents weredoing in another part of the hospital while he was being operated on. He talked ofvisiting heaven and relayed stories told to him by people he met there whom hehad never met in life, sharing events that happened even before he was born. He also astonished his parents with descriptions and obscure details about heaven thatmatched the Bible exactly, though he had not yet learned to read.With disarming innocence and the plainspoken boldness of a child, Colton tells of meeting long-departed family members. He describes Jesus, the angels, how really, really big God is, and how much God loves us. Retold by his father, but using Colton s uniquely simple words, Heaven Is for Real offers a glimpseof the world that awaits us, where as Colton says, Nobody is old and nobodywears glasses.Heaven Is for Real will forever change the way you think of eternity, offeringthe chance to see, and believe, like a child."" ...more",2,d48c1369927ebef1,Books,£52.86,£52.86,£0.00,In stock (8 available),0
https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,Default,Ender's Game (The Ender Quintet #1),"Andrew ""Ender"" Wiggin thinks he is playing computer simulated war games; he is, in fact, engaged in something far more desperate. The result of genetic experimentation, Ender may be the military genius Earth desperately needs in a war against an alien enemy seeking to destroy all human life. The only way to find out is to throw Ender into ever harsher training, to chip awa Andrew ""Ender"" Wiggin thinks he is playing computer simulated war games; he is, in fact, engaged in something far more desperate. The result of genetic experimentation, Ender may be the military genius Earth desperately needs in a war against an alien enemy seeking to destroy all human life. The only way to find out is to throw Ender into ever harsher training, to chip away and find the diamond inside, or destroy him utterly. Ender Wiggin is six years old when it begins. He will grow up fast.But Ender is not the only result of the experiment. The war with the Buggers has been raging for a hundred years, and the quest for the perfect general has been underway almost as long. Ender's two older siblings, Peter and Valentine, are every bit as unusual as he is, but in very different ways. While Peter was too uncontrollably violent, Valentine very nearly lacks the capability for violence altogether. Neither was found suitable for the military's purpose. But they are driven by their jealousy of Ender, and by their inbred drive for power. Peter seeks to control the political process, to become a ruler. Valentine's abilities turn more toward the subtle control of the beliefs of commoner and elite alike, through powerfully convincing essays. Hiding their youth and identities behind the anonymity of the computer networks, these two begin working together to shape the destiny of Earth-an Earth that has no future at all if their brother Ender fails.~from author's web site ...more",1,e049d44c4f1cf1b2,Books,£43.64,£43.64,£0.00,In stock (8 available),0
https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,Default,Death by Leisure: A Cautionary Tale,"The hilariously intrepid young author of War Reporting for Cowards returns from Iraq only to dive head-first into another absurd, terrifying world: the American leisure class. Like Hunter Thompson crossed with one of David Brooks’s bobos in paradise, Ayres embeds himself in LA’s “liesuretocracy”: an over-the-top world of caviar facials, billionaire charity balls, souped-up The hilariously intrepid young author of War Reporting for Cowards returns from Iraq only to dive head-first into another absurd, terrifying world: the American leisure class. Like Hunter Thompson crossed with one of David Brooks’s bobos in paradise, Ayres embeds himself in LA’s “liesuretocracy”: an over-the-top world of caviar facials, billionaire charity balls, souped-up SUVs, and monster home loans . . . not to mention $1,000-a-night brothels and million-dollar poker tournaments. Ayres’s highly leveraged lifestyle lands him a surreal night with a supermodel, a date at Michael Jackson’s birthday party in Neverland Ranch (Ayres bribes the organizers five grand to get in), and a wife courtesy of Craigslist. But disaster is never far away. In the book’s brutal final section, Ayres is forced to confront the excesses of his generation at a scene of apocalyptic destruction: the Katrina-ravaged South. Told with a blend of offbeat irreverence, genuine pathos, and incisive social commentary, Death by Leisure is a savage and darkly humorous odyssey that taps directly into the contemporary psyche. ...more",4,4dbd54d9e36c9566,Books,£37.51,£37.51,£0.00,In stock (8 available),0
https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,Default,Wildlife of New York: A Five-Borough Coloring Book,"Explore lively streets, scenic parks, and teeming waterfronts in Wildlife of New York, a coloring adventure that celebrates the vibrant, humming energy of New York City and its surprisingly varied animal life.Artist Giada Crispiels’ playful scenes highlight beloved landmarks from all five boroughs—like Central Park, Coney Island, and the New York Botanical Garden—alongside Explore lively streets, scenic parks, and teeming waterfronts in Wildlife of New York, a coloring adventure that celebrates the vibrant, humming energy of New York City and its surprisingly varied animal life.Artist Giada Crispiels’ playful scenes highlight beloved landmarks from all five boroughs—like Central Park, Coney Island, and the New York Botanical Garden—alongside charming neighborhood nooks and crannies. There are dozens of animals, from common squirrels to eagles and coyotes, that thrive in every corner of the urban jungle. The animals, as well as all of the featured locations, are described in lively captions at the back of the book.Selected to fit any reader’s preference, Wildlife of New York’s artist quality paper reflects any coloring implement’s hue—whether it be markers, pens, or coloring pencils—in arresting blends and bold vividness. Packed with enchanting details, it will provide hours of fun for colorists of all ages, while opening their eyes to the amazing ecological diversity of even the most bustling cityscape. ...more",2,b46d022080543144,Books,£22.14,£22.14,£0.00,In stock (7 available),0
https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,Default,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,"From the bestselling author of ""The Know-It-All"" comes a fascinating and timely exploration of religion and the Bible.Raised in a secular family but increasingly interested in the relevance of faith in our modern world, A.J. Jacobs decides to dive in headfirst and attempt to obey the Bible as literally as possible for one full year. He vows to follow the Ten Commandments. From the bestselling author of ""The Know-It-All"" comes a fascinating and timely exploration of religion and the Bible.Raised in a secular family but increasingly interested in the relevance of faith in our modern world, A.J. Jacobs decides to dive in headfirst and attempt to obey the Bible as literally as possible for one full year. He vows to follow the Ten Commandments. To be fruitful and multiply. To love his neighbor. But also to obey the hundreds of less publicized rules: to avoid wearing clothes made of mixed fibers; to play a ten-string harp; to stone adulterers.The resulting spiritual journey is at once funny and profound, reverent and irreverent, personal and universal and will make you see history's most influential book with new eyes.Jacobs's quest transforms his life even more radically than the year spent reading the entire ""Encyclopedia Britannica"" for ""The Know-It-All."" His beard grows so unruly that he is regularly mistaken for a member of ZZ Top. He immerses himself in prayer, tends sheep in the Israeli desert, battles idolatry, and tells the absolute truth in all situations - much to his wife's chagrin.Throughout the book, Jacobs also embeds himself in a cross-section of communities that take the Bible literally. He tours a Kentucky-based creationist museum and sings hymns with Pennsylvania Amish. He dances with Hasidic Jews in Brooklyn and does Scripture study with Jehovah's Witnesses. He discovers ancient biblical wisdom of startling relevance. And he wrestles with seemingly archaic rules that baffle the twenty-first-century brain.Jacobs's extraordinary undertaking yields unexpected epiphanies and challenges. A book that will charm readers both secular and religious, ""The Year of Living Biblically"" is part Cliff Notes to the Bible, part memoir, and part look into worlds unimaginable. Thou shalt not be able to put it down. ...more",1,4a0b78598b42897a,Books,£34.72,£34.72,£0.00,In stock (7 available),0
https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,Default,The Great Gatsby,"THE GREAT GATSBY, F. Scott Fitzgerald’s third book, stands as the supreme achievement of his career. This exemplary novel of the Jazz Age has been acclaimed by generations of readers. The story of the fabulously wealthy Jay Gatsby and his love for the beautiful Daisy Buchanan, of lavish parties on Long Island at a time when The New York Times noted “gin was the national dr THE GREAT GATSBY, F. Scott Fitzgerald’s third book, stands as the supreme achievement of his career. This exemplary novel of the Jazz Age has been acclaimed by generations of readers. The story of the fabulously wealthy Jay Gatsby and his love for the beautiful Daisy Buchanan, of lavish parties on Long Island at a time when The New York Times noted “gin was the national drink and sex the national obsession,” it is an exquisitely crafted tale of America in the 1920s.The Great Gatsby is one of the great classics of twentieth-century literature. ...more",4,a8dbf1c6b41b885a,Books,£36.05,£36.05,£0.00,In stock (7 available),0
https://books.toscrape.com/catalogue/the-good-girl_497/index.html,Default,The Good Girl,"""I've been following her for the past few days. I know where she buys her groceries, where she works. I don't know the color of her eyes or what they look like when she's scared. But I will."" One night, Mia Dennett enters a bar to meet her on-again, off-again boyfriend. But when he doesn't show, she unwisely leaves with an enigmatic stranger. At first Colin Thatcher seems ""I've been following her for the past few days. I know where she buys her groceries, where she works. I don't know the color of her eyes or what they look like when she's scared. But I will."" One night, Mia Dennett enters a bar to meet her on-again, off-again boyfriend. But when he doesn't show, she unwisely leaves with an enigmatic stranger. At first Colin Thatcher seems like a safe one-night stand. But following Colin home will turn out to be the worst mistake of Mia's life. When Colin decides to hide Mia in a secluded cabin in rural Minnesota instead of delivering her to his employers, Mia's mother, Eve, and detective Gabe Hoffman will stop at nothing to find them. But no one could have predicted the emotional entanglements that eventually cause this family's world to shatter. An addictively suspenseful and tautly written thriller, The Good Girl is a propulsive debut that reveals how even in the perfect family, nothing is as it seems. ...more",3,f935412970c9f58f,Books,£49.03,£49.03,£0.00,In stock (7 available),0
https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,Default,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,"In The 7 Habits of Highly Effective People, author Stephen R. Covey presents a holistic, integrated, principle-centered approach for solving personal and professional problems. With penetrating insights and pointed anecdotes, Covey reveals a step-by-step pathway for living with fairness, integrity, service, and human dignity -- principles that give us the security to adapt In The 7 Habits of Highly Effective People, author Stephen R. Covey presents a holistic, integrated, principle-centered approach for solving personal and professional problems. With penetrating insights and pointed anecdotes, Covey reveals a step-by-step pathway for living with fairness, integrity, service, and human dignity -- principles that give us the security to adapt to change and the wisdom and power to take advantage of the opportunities that change creates. ...more",4,5fbd03b1ac0a0e69,Books,£33.17,£33.17,£0.00,In stock (7 available),0
https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,Default,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,"You don’t need to be a genius, you just need to be yourself. That’s the message from Austin Kleon, a young writer and artist who knows that creativity is everywhere, creativity is for everyone. A manifesto for the digital age, Steal Like an Artist is a guide whose positive message, graphic look and illustrations, exercises, and examples will put readers directly in touch w You don’t need to be a genius, you just need to be yourself. That’s the message from Austin Kleon, a young writer and artist who knows that creativity is everywhere, creativity is for everyone. A manifesto for the digital age, Steal Like an Artist is a guide whose positive message, graphic look and illustrations, exercises, and examples will put readers directly in touch with their artistic side. ...more",2,8776181be110838a,Books,£20.90,£20.90,£0.00,In stock (7 available),0
https://books.toscrape.com/catalogue/life-of-pi_475/index.html,Default,Life of Pi,"Life of Pi is a fantasy adventure novel by Yann Martel published in 2001. The protagonist, Piscine Molitor ""Pi"" Patel, a Tamil boy from Pondicherry, explores issues of spirituality and practicality from an early age. He survives 227 days after a shipwreck while stranded on a boat in the Pacific Ocean with a Bengal tiger named Richard Parker.",4,40cdcbb7692fd408,Books,£13.22,£13.22,£0.00,In stock (7 available),0
https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,Default,The Sound Of Love,"Born and raised on her family farm in rural East Tennessee, Danielle Adams always dreamed of moving to Nashville—known in her family as the “big city”. She had the voice of an angel and her skills on the piano put her on par with some of the best pianists in the world. On her twenty-first birthday, Danielle’s parents bought her a one-way ticket to “the big city” and gave h Born and raised on her family farm in rural East Tennessee, Danielle Adams always dreamed of moving to Nashville—known in her family as the “big city”. She had the voice of an angel and her skills on the piano put her on par with some of the best pianists in the world. On her twenty-first birthday, Danielle’s parents bought her a one-way ticket to “the big city” and gave her enough money to live for a year. Her parents—along with everyone at their church and all through the town—knew of her talents and felt it was time she shared her GOD-given gifts with the world.Danielle’s life in Nashville starts off rocky, but eventually she finds her way. Before long, a music producer notices her talents and signs her to a record deal. After performing in a few shows, she instantly becomes the new darling of Nashville. One day while performing, Danielle notices that her hearing seems to be going in and out. After this happens a couple more times, Danielle decides it’s time for her to go see a doctor. To her shock, she learns that she has a rare genetic disorder that will cause her to eventually become deaf. Her doctor gives her a referral to someone who can teach her sign language and other useful devices that will make life easier once her hearing is fully gone. Danielle—devastated to say the least—falls into a deep depression and begins questioning GOD’s plan for her life.Eventually, Danielle goes to meet with the doctor’s referral, Walker Davenport; who turns out to be an exceptionally handsome and kind man—who also happens to be a musician himself. He helps her prepare for life as a deaf person—starting with making her a hearing “bucket list”. Walker even shows her ways she can still have music in her life even if she is unable to hear. Over time, Daniele and Walker become close and eventually fall in love. Their young love blossoms, and marriage seems to be right on the horizon. That is, until the day that they had been planning for finally arrives—when Danielle’s hearing is completely gone. Unable to handle her new reality, Danielle rebuffs Walker, and shuts out the rest of the world—even her close nit family. Walker then finds himself trying to prove to her that the sound of love can still be heard even when your world is silent. ...more",5,5ba3d703d1ae0c1d,Books,£57.84,£57.84,£0.00,In stock (6 available),0
https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,Default,The Perks of Being a Wallflower,"Charlie is a freshman.And while he's not the biggest geek in the school, he is by no means popular. Shy, introspective, intelligent beyond his years yet socially awkward, he is a wallflower, caught between trying to live his life and trying to run from it.Charlie is attempting to navigate his way through uncharted territory: the world of first dates and mix tapes, family d Charlie is a freshman.And while he's not the biggest geek in the school, he is by no means popular. Shy, introspective, intelligent beyond his years yet socially awkward, he is a wallflower, caught between trying to live his life and trying to run from it.Charlie is attempting to navigate his way through uncharted territory: the world of first dates and mix tapes, family dramas and new friends; the world of sex, drugs, and The Rocky Horror Picture Show, when all one requires is that perfect song on that perfect drive to feel infinite. But he can't stay on the sideline forever. Standing on the fringes of life offers a unique perspective. But there comes a time to see what it looks like from the dance floor.The Perks of Being a Wallflower is a deeply affecting coming-of-age story that will spirit you back to those wild and poignant roller-coaster days known as growing up. ...more",3,fd364afd082f5446,Books,£55.02,£55.02,£0.00,In stock (6 available),0
https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,Default,The Makings of a Fatherless Child,"Chandler Alexander's The Makings of a Fatherless Child is a dark and riveting tale of a young boy, Amel River, growing of age in the Mississippi Delta all while trying to survive a broken home, poverty, fatherlessness, and a voice in his head that won't go away. With the wisdom of a drunken stranger King Lee, the unspoken love of his best friend Sea'Sea, and the innocent e Chandler Alexander's The Makings of a Fatherless Child is a dark and riveting tale of a young boy, Amel River, growing of age in the Mississippi Delta all while trying to survive a broken home, poverty, fatherlessness, and a voice in his head that won't go away. With the wisdom of a drunken stranger King Lee, the unspoken love of his best friend Sea'Sea, and the innocent eyes of his two-year-old nephew Javion, Amel embarks on an unknown journey of truth, understanding, and forgiveness, hoping that his journey will lead him to experience his ultimate definition of freedom, a life worth living. ...more",2,2efa5a839e62b1bd,Books,£31.58,£31.58,£0.00,In stock (6 available),0
https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,Default,The Hobbit (Middle-Earth Universe),"In a hole in the ground there lived a hobbit. Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat: it was a hobbit-hole, and that means comfort.Written for J.R.R. Tolkien’s own children, The Hobbit met with instant critical acclaim when it was first published in 1937. Now In a hole in the ground there lived a hobbit. Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat: it was a hobbit-hole, and that means comfort.Written for J.R.R. Tolkien’s own children, The Hobbit met with instant critical acclaim when it was first published in 1937. Now recognized as a timeless classic, this introduction to the hobbit Bilbo Baggins, the wizard Gandalf, Gollum, and the spectacular world of Middle-earth recounts of the adventures of a reluctant hero, a powerful and dangerous ring, and the cruel dragon Smaug the Magnificent. The text in this 372-page paperback edition is based on that first published in Great Britain by Collins Modern Classics (1998), and includes a note on the text by Douglas A. Anderson (2001). Unforgettable! ...more",5,72b5355dda190b6a,Books,£17.80,£17.80,£0.00,In stock (6 available),0
https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,Default,The Fellowship of the Ring (The Lord of the Rings #1),Frodo Baggins knew the Ringwraiths were searching for him—and the Ring of Power he bore that would enable Sauron to destroy all that was good in Middle-earth. Now it was up to Frodo and his faithful servant Sam to carry the Ring to where it could be destroyed—in the very center of Sauron's dark kingdom.,2,cb17945cb90b7837,Books,£10.27,£10.27,£0.00,In stock (6 available),0
https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,Default,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,"Still scarred from the theft of his belongings in Barcelona, the author returns stateside to reassess his dreams for future travel and struggling to regain his love of the journey. From short trips along the eastern U.S. seaboard, the author conquers his demons when he takes his family and returns to Paris, before heading to a new destination: Lisbon, Portugal.",3,8d8e9f9b8730eb25,Books,£30.60,£30.60,£0.00,In stock (6 available),0
https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,Default,Musicophilia: Tales of Music and the Brain,"What goes on in human beings when they make or listen to music? What is it about music, what gives it such peculiar power over us, power delectable and beneficent for the most part, but also capable of uncontrollable and sometimes destructive force? Music has no concepts, it lacks images; it has no power of representation, it has no relation to the world. And yet it is evi What goes on in human beings when they make or listen to music? What is it about music, what gives it such peculiar power over us, power delectable and beneficent for the most part, but also capable of uncontrollable and sometimes destructive force? Music has no concepts, it lacks images; it has no power of representation, it has no relation to the world. And yet it is evident in all of us–we tap our feet, we keep time, hum, sing, conduct music, mirror the melodic contours and feelings of what we hear in our movements and expressions.In this book, Oliver Sacks explores the power music wields over us–a power that sometimes we control and at other times don’t. He explores, in his inimitable fashion, how it can provide access to otherwise unreachable emotional states, how it can revivify neurological avenues that have been frozen, evoke memories of earlier, lost events or states or bring those with neurological disorders back to a time when the world was much richer.This is a book that explores, like no other, the myriad dimensions of our experience of and with music. ...more",1,6d235933670503d9,Books,£46.58,£46.58,£0.00,In stock (6 available),0
https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,Default,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,"Randall Munroe left NASA in 2005 to start up his hugely popular site XKCD 'a web comic of romance, sarcasm, math and language' which offers a witty take on the world of science and geeks. It now has 600,000 to a million page hits daily. Every now and then, Munroe would get emails asking him to arbitrate a science debate. 'My friend and I were arguing about what would happe Randall Munroe left NASA in 2005 to start up his hugely popular site XKCD 'a web comic of romance, sarcasm, math and language' which offers a witty take on the world of science and geeks. It now has 600,000 to a million page hits daily. Every now and then, Munroe would get emails asking him to arbitrate a science debate. 'My friend and I were arguing about what would happen if a bullet got struck by lightning, and we agreed that you should resolve it . . . ' He liked these questions so much that he started up What If. If your cells suddenly lost the power to divide, how long would you survive? How dangerous is it, really, to be in a swimming pool in a thunderstorm? If we hooked turbines to people exercising in gyms, how much power could we produce? What if everyone only had one soulmate?When (if ever) did the sun go down on the British empire? How fast can you hit a speed bump while driving and live?What would happen if the moon went away?In pursuit of answers, Munroe runs computer simulations, pores over stacks of declassified military research memos, solves differential equations, and consults with nuclear reactor operators. His responses are masterpieces of clarity and hilarity, studded with memorable cartoons and infographics. They often predict the complete annihilation of humankind, or at least a really big explosion. Far more than a book for geeks, WHAT IF: Serious Scientific Answers to Absurd Hypothetical Questions explains the laws of science in operation in a way that every intelligent reader will enjoy and feel much the smarter for having read. ...more",4,163d89116179c33f,Books,£53.68,£53.68,£0.00,In stock (5 available),0
https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,Default,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a gorgeous plot twist named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.Insightful, bold, irreverent, and raw, The Fault in Our Stars Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a gorgeous plot twist named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.Insightful, bold, irreverent, and raw, The Fault in Our Stars is award-winning author John Green's most ambitious and heartbreaking work yet, brilliantly exploring the funny, thrilling, and tragic business of being alive and in love. ...more",1,3661360c99719414,Books,£47.22,£47.22,£0.00,In stock (5 available),0
https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,Default,The Dream Thieves (The Raven Cycle #2),"If you could steal things from dreams, what would you take?Ronan Lynch has secrets. Some he keeps from others. Some he keeps from himself.One secret: Ronan can bring things out of his dreams.And sometimes he's not the only one who wants those things.Ronan is one of the raven boys—a group of friends, practically brothers, searching for a dead king named Glendower, who they If you could steal things from dreams, what would you take?Ronan Lynch has secrets. Some he keeps from others. Some he keeps from himself.One secret: Ronan can bring things out of his dreams.And sometimes he's not the only one who wants those things.Ronan is one of the raven boys—a group of friends, practically brothers, searching for a dead king named Glendower, who they think is hidden somewhere in the hills by their elite private school, Aglionby Academy. The path to Glendower has long lived as an undercurrent beneath town. But now, like Ronan's secrets, it is beginning to rise to the surface—changing everything in its wake.Of The Raven Boys, Entertainment Weekly wrote, ""Maggie Stiefvater's can't-put-it-down paranormal adventure will leave you clamoring for book two."" Now the second book is here, with the same wild imagination, dark romance, and heart-stopping twists that only Maggie Stiefvater can conjure. ...more",1,fec06f52054ea900,Books,£34.50,£34.50,£0.00,In stock (5 available),0
https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,Default,The 5th Wave (The 5th Wave #1),"After the 1st wave, only darkness remains. After the 2nd, only the lucky escape. And after the 3rd, only the unlucky survive. After the 4th wave, only one rule applies: trust no one.Now, it's the dawn of the 5th wave, and on a lonely stretch of highway, Cassie runs from Them. The beings who only look human, who roam the countryside killing anyone they see. Who have scatter After the 1st wave, only darkness remains. After the 2nd, only the lucky escape. And after the 3rd, only the unlucky survive. After the 4th wave, only one rule applies: trust no one.Now, it's the dawn of the 5th wave, and on a lonely stretch of highway, Cassie runs from Them. The beings who only look human, who roam the countryside killing anyone they see. Who have scattered Earth's last survivors. To stay alone is to stay alive, Cassie believes, until she meets Evan Walker. Beguiling and mysterious, Evan Walker may be Cassie's only hope for rescuing her brother-or even saving herself. But Cassie must choose: between trust and despair, between defiance and surrender, between life and death. To give up or to get up. ...more",2,b716233fcb6877e6,Books,£11.83,£11.83,£0.00,In stock (5 available),0
https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,Default,Shiver (The Wolves of Mercy Falls #1),"For years, Grace has watched the wolves in the woods behind her house. One yellow-eyed wolf—her wolf—is a chilling presence she can't seem to live without.Meanwhile, Sam has lived two lives: In winter, the frozen woods, the protection of the pack, and the silent company of a fearless girl. In summer, a few precious months of being human… until the cold makes him shift back For years, Grace has watched the wolves in the woods behind her house. One yellow-eyed wolf—her wolf—is a chilling presence she can't seem to live without.Meanwhile, Sam has lived two lives: In winter, the frozen woods, the protection of the pack, and the silent company of a fearless girl. In summer, a few precious months of being human… until the cold makes him shift back again.Now, Grace meets a yellow-eyed boy whose familiarity takes her breath away. It's her wolf. It has to be. But as winter nears, Sam must fight to stay human—or risk losing himself, and Grace, forever. ...more",5,59a8ae019b64f2a7,Books,£16.23,£16.23,£0.00,In stock (5 available),0
